Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
India,IND,2010,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.317568508592612
India,IND,2009,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.324814711276336
India,IND,2008,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.318895608822614
India,IND,2007,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.308512127269816
India,IND,2006,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.301949478424268
India,IND,2005,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.305146810667597
India,IND,2004,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.314604164592118
India,IND,2003,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.316418722619122
India,IND,2002,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.332412171768415
India,IND,2001,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.333883702052044
India,IND,2000,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.344234905667141
India,IND,1999,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.343533855676442
India,IND,1998,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.346931499395721
India,IND,1997,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.360898477547391
India,IND,1996,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.35479669920877
India,IND,1995,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.363732232038542
India,IND,1994,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.363728998019372
India,IND,1993,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.368407734383712
India,IND,1992,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.37106248520433
India,IND,1991,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.379493880738313
India,IND,1990,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.355936731122237
India,IND,2016,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1516605.194
India,IND,2015,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1488152.941
India,IND,2014,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1487808.243
India,IND,2013,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1326152.215
India,IND,2012,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1363548.281
India,IND,2011,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1210839.733
India,IND,2010,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1093532.403
India,IND,2009,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1088420.605
India,IND,2008,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1007497.249
India,IND,2007,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,931927.713
India,IND,2006,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,855698.117
India,IND,2005,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,798071.212
India,IND,2004,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,741104.367
India,IND,2003,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,692344.268
India,IND,2002,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,662153.857
India,IND,2001,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,643881.196
India,IND,2000,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,633701.604
India,IND,1999,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,620042.029
India,IND,1998,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,579774.702
India,IND,1997,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,583753.397
India,IND,1996,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,558066.062
India,IND,1995,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,521810.433
India,IND,1994,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,504106.157
India,IND,1993,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,479108.218
India,IND,1992,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,455096.702
India,IND,1991,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,434774.188
India,IND,1990,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,405430.854
India,IND,1989,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,375687.817
India,IND,1988,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,350847.559
India,IND,1987,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,322846.347
India,IND,1986,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,302175.468
India,IND,1985,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,280184.469
India,IND,1984,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,256073.944
India,IND,1983,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,257207.047
India,IND,1982,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,235751.43
India,IND,1981,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,232634.48
India,IND,1980,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,218289.176
India,IND,1979,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,199800.162
India,IND,1978,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,193236.232
India,IND,1977,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,196356.849
India,IND,1976,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,186855.652
India,IND,1975,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,178465.556
India,IND,1974,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,161102.311
India,IND,1973,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,152440.857
India,IND,1972,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,148641.845
India,IND,1971,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,140449.767
India,IND,1970,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,136669.09
India,IND,1969,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,136463.738
India,IND,1968,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,136973.451
India,IND,1967,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,131740.642
India,IND,1966,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,129404.763
India,IND,1965,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,128818.043
India,IND,1964,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,117167.984
India,IND,1963,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,122144.103
India,IND,1962,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,114227.05
India,IND,1961,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,104956.874
India,IND,1960,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,97208.503
India,IND,2016,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,69.4645301564618
India,IND,2015,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,69.2093339751281
India,IND,2014,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,69.625585225119
India,IND,2013,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,67.42655442061
India,IND,2012,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,71.4434514322241
India,IND,2011,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,68.7664546228987
India,IND,2010,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,65.6653958121911
India,IND,2009,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,69.3911244923591
India,IND,2008,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,70.7571739893811
India,IND,2007,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,69.7498475413517
India,IND,2006,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,70.4713293802759
India,IND,2005,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,70.1453066605727
India,IND,2004,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,68.1669595010992
India,IND,2003,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,68.1514994733682
India,IND,2002,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,67.0515181310947
India,IND,2001,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,67.5012785675347
India,IND,2000,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,67.4028743737835
India,IND,1999,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,68.581892178876
India,IND,1998,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,69.0347691794768
India,IND,1997,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,71.0611818912207
India,IND,1996,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,71.8490655577299
India,IND,1995,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,70.4102594791526
India,IND,1994,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,73.2765690820554
India,IND,1993,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,73.4299229083329
India,IND,1992,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,72.2077717132612
India,IND,1991,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,71.5866216616722
India,IND,1990,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,72.0791590812118
India,IND,1989,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,64.8847033192524
India,IND,1988,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,66.5033224900603
India,IND,1987,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,66.0918849936191
India,IND,1986,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,66.0389001530682
India,IND,1985,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,65.6671393579992
India,IND,1984,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,65.9782126019218
India,IND,1983,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,67.9239618841029
India,IND,1982,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,67.4273967717915
India,IND,1981,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,68.6565225860912
India,IND,1980,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,69.515256968692
India,IND,1979,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,67.2974074577276
India,IND,1978,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,68.2581831841557
India,IND,1977,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,70.3658440432074
India,IND,1976,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,70.8361715437548
India,IND,1975,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,70.7630568803071
India,IND,1974,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,69.4428198846123
India,IND,1973,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,67.9497866915118
India,IND,1972,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,68.2315513062214
India,IND,1971,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,68.2228674230954
India,IND,1970,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,70.0353277209862
India,IND,1969,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,71.5502489857915
India,IND,1968,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,73.1164484115333
India,IND,1967,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,76.4871194379391
India,IND,1966,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,75.3378450502765
India,IND,1965,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,77.6142816111001
India,IND,1964,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,77.7761550070591
India,IND,1963,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,79.2712820390776
India,IND,1962,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,79.6186483999591
India,IND,1961,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,80.4870504204044
India,IND,1960,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,80.6161238329836
India,IND,2016,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-333368.109375
India,IND,2015,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-254017.203125
India,IND,2014,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-176513.421875
India,IND,2013,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-176528.203125
India,IND,2012,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-165148.390625
India,IND,2011,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-185113.890625
India,IND,2010,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-166579.09375
India,IND,2009,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-161638.90625
India,IND,2008,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-105233.203125
India,IND,2007,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-97510.390625
India,IND,2006,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-135049.1953125
India,IND,2005,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-116803.890625
India,IND,2004,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-114430.703125
India,IND,2003,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-126567.28125
India,IND,2002,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-121031.4765625
India,IND,2001,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-120522.7265625
India,IND,2000,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-116691.15625
India,IND,1999,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-134053.71875
India,IND,1998,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-128027.171875
India,IND,1997,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-132500.3359375
India,IND,1996,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-135534
India,IND,1995,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-125335.2578125
India,IND,1994,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-119752.8828125
India,IND,1993,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-109477.9921875
India,IND,1992,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-102978.8203125
India,IND,1991,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-89508.0703125
India,IND,1990,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-91331.625
India,IND,1989,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,49286.6971875
India,IND,1988,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,47484.7601562499
India,IND,1987,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,14128.5050000001
India,IND,1986,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,47749.1031250001
India,IND,1985,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,51005.3909375001
India,IND,1984,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,56310.1031250001
India,IND,1983,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,50852.9918750001
India,IND,1982,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,48952.6890625
India,IND,1981,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,48547.38
India,IND,1980,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,48146.63125
India,IND,1979,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,48598.64765625
India,IND,1978,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,47625.478125
India,IND,1977,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,36707.18984375
India,IND,1976,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,35501.94140625
India,IND,1975,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,34717.484375
India,IND,1974,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,34224.14140625
India,IND,1973,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,34013.376953125
India,IND,1972,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,33845.299609375
India,IND,1971,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,33387.362890625
India,IND,1970,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,32705.08875
India,IND,2012,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,243.275479588872
India,IND,2011,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,243.27547958885
India,IND,2010,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,243.27547958885
India,IND,2009,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,66.4128072060639
India,IND,2008,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,13.4121794456489
India,IND,2007,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,102.157619246553
India,IND,2006,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,10.7070012041378
India,IND,2005,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-19.0903952656592
India,IND,2004,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,41.1093710555533
India,IND,2003,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,4.40437600391357
India,IND,2002,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-19.4884981334743
India,IND,2001,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-34.8074160621772
India,IND,2000,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,26.5037766155892
India,IND,1999,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,214.246586971625
India,IND,1998,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-23.652940085742
India,IND,1997,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-2.12232168588342
India,IND,1996,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-3.17231241468846
India,IND,1995,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-2.5914664796047
India,IND,1994,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-2.09998145761074
India,IND,1993,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-0.625526391629105
India,IND,1992,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,0.0893609130898199
India,IND,1991,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,1.11701141362242
India,IND,2019,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,3394870.1171875
India,IND,2018,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,3388909.91210938
India,IND,2017,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,3242169.921875
India,IND,2016,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,3106340.08789063
India,IND,2015,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,3064540.0390625
India,IND,2014,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,3044959.9609375
India,IND,2013,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,2863840.08789063
India,IND,2012,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,2795860.10742188
India,IND,2011,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,2645629.8828125
India,IND,2010,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,2533989.99023438
India,IND,2009,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,2423800.04882813
India,IND,2008,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,2281000
India,IND,2007,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,2180790.0390625
India,IND,2006,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,2037300.04882813
India,IND,2005,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1940030.02929688
India,IND,2004,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1866489.99023438
India,IND,2003,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1779369.99511719
India,IND,2002,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1738530.02929688
India,IND,2001,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1719689.94140625
India,IND,2000,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1697229.98046875
India,IND,1999,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1658410.03417969
India,IND,1998,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1581959.9609375
India,IND,1997,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1551530.02929688
India,IND,1996,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1492170.04394531
India,IND,1995,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1440609.98535156
India,IND,1994,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1375469.97070313
India,IND,1993,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1331219.97070313
India,IND,1992,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1298280.02929688
India,IND,1991,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1273250
